timeframe,fast_period,slow_period,signal_period,take_profit_pct,histogram_expansion_bars,divergence_lookback,pivot_window,train_bars,test_bars,train_score,train_return_pct,train_max_drawdown_pct,train_sharpe,train_closed_lots,train_win_rate_pct,train_profit_factor,test_return_pct,test_max_drawdown_pct,test_sharpe,test_closed_lots,test_win_rate_pct,test_profit_factor,test_net_pnl_usdt,is_best_for_timeframe
2H,8,21,6,0.015,3,30,3,6010,2592,-1.362585046129253,-0.3038962426618309,1.058688803467422,-0.20670668980338833,1084,50.55350553505535,0.9799235686842906,-0.2113335465925411,0.9069449111833259,-0.4154343345156209,491,43.38085539714868,0.9587065592413199,-21.13335465925411,False
2H,12,35,12,0.02,2,30,3,5999,2592,-1.3694634821920006,0.0037999932165075734,1.3732634754085082,0.00894928900457572,947,46.568109820485745,1.000226612877676,0.455350019471025,0.9242722569883982,0.6431594100457261,459,42.70152505446623,1.0754220241241461,45.5350019471025,False
2H,14,30,9,0.015,2,30,3,6007,2592,-1.383214348304656,-0.22989871964569827,1.1533156286589576,-0.1332227211949924,935,50.80213903743316,0.9840934105289222,0.018351201356290404,0.8701039814651294,0.0356082993044406,479,46.13778705636743,1.003172544499527,1.8351201356290403,False
2H,14,30,9,0.025,2,30,3,6007,2592,-1.3897096323533449,0.7471056719439002,2.136815304297245,0.350280231295021,1075,45.76744186046512,1.0384301159556524,0.19842745072504842,1.4631737348202423,0.26283813759896735,519,42.58188824662813,1.027935834056821,19.84274507250484,False
2H,8,21,12,0.02,2,30,3,6010,2592,-1.444702261027147,0.4511692400643733,1.8958715010915204,0.21973541767800667,1185,48.18565400843882,1.0229581085552801,0.9540570061393373,0.569599997670215,1.2781533551847188,547,47.714808043875685,1.1439144269733241,95.40570061393373,False
2H,8,30,12,0.015,2,30,3,6004,2592,-1.478546928018794,-0.27967708112500983,1.1988698468937842,-0.16516000909612147,1034,50.870406189555126,0.9820530500883193,0.8133017684707193,0.5798451100699059,1.2673709909107425,488,49.795081967213115,1.1500131259535027,81.33017684707193,False
2H,8,30,9,0.015,2,30,3,6007,2592,-1.4841275045536917,0.009197124745805923,1.4933246292994977,0.01161490000182916,1118,50.80500894454383,1.0005595563343215,0.44595092099514666,0.8387778662883013,0.6808949695904977,530,49.24528301886792,1.0747946195749192,44.59509209951466,False
2H,12,26,9,0.015,2,30,3,6010,2592,-1.4925220709329199,-0.20508699684825843,1.2874350740846614,-0.11954098971619422,1026,51.07212475633528,0.986855097376619,0.7315258629548043,0.581632759965799,1.2081335266554578,484,48.96694214876033,1.1376103793996288,73.15258629548043,False
2H,12,30,12,0.015,2,30,3,6004,2592,-1.4984315994525537,-0.3280421269304861,1.1703894725220676,-0.18715719790047122,911,50.713501646542255,0.9772752290654324,0.5560955118421771,0.7967331743473308,0.924395944741854,457,47.26477024070022,1.1045088606162725,55.60955118421771,False
2H,12,21,9,0.015,2,30,3,6010,2592,-1.5024958602629033,-0.0491669647452909,1.4533288955176125,-0.02194202721818676,1066,51.78236397748592,0.9969726763560519,0.7811616218707967,0.5360528137252972,1.2193468003906072,508,50.0,1.144204178467356,78.11616218707968,False
2H,14,21,9,0.015,2,30,3,6010,2592,-1.5138909275100172,-0.19414832281117925,1.3197426046988379,-0.11352072157588468,1033,50.82284607938045,0.9875880291678325,0.5519884895882751,0.6987987287076056,0.919577041665037,488,47.950819672131146,1.1032626947457507,55.19884895882751,False
2H,12,21,9,0.015,3,30,3,6010,2592,-1.5149280886476648,-0.03302683834874188,1.4819012502989228,-0.019114441983994333,865,52.2543352601156,0.997359033652221,0.36358240126361124,0.7528321022492418,0.7076957748842709,396,47.72727272727273,1.0860998724039699,36.358240126361125,False
2H,14,35,12,0.02,2,30,3,5999,2592,-1.5184530644512209,0.009277120692586323,1.5277301851438072,0.011745562007049345,879,47.89533560864619,1.0005846530948626,0.7268244348021835,0.8668635662322314,1.0791820888534178,421,44.418052256532064,1.1326015937713498,72.68244348021835,False
2H,14,30,12,0.015,3,30,3,6004,2592,-1.569446047362098,-0.4942521643696455,1.0751938829924523,-0.38020049952278795,691,50.36179450072359,0.9532768575451916,-0.6095405656750155,1.2113944620796162,-1.1817991893118662,345,43.188405797101446,0.8638989190357604,-60.95405656750154,False
2H,12,35,12,0.015,2,30,3,5999,2592,-1.5695862209604696,-0.44405145348770014,1.1255347674727696,-0.2674033234493301,875,50.62857142857143,0.9684322750691639,0.1414624279992495,0.8991296530673778,0.23853900028294273,437,46.224256292906176,1.0267762423756321,14.146242799924948,False
2H,10,30,9,0.015,2,30,3,6007,2592,-1.6013912847936276,-0.04135004648287577,1.5600412383107518,-0.018572327584229956,1049,51.57292659675882,0.9973737453004283,1.2476276445999428,0.4706966448585238,2.049020908583835,491,51.32382892057027,1.2487689989597996,124.76276445999429,False
2H,14,35,9,0.025,3,30,3,6002,2592,-1.647934105816014,0.06440784118496595,1.71234194700098,0.04324282253876317,815,43.80368098159509,1.004344413586152,-0.38049097651879493,1.4280708254309304,-0.6345160599075946,373,38.8739946380697,0.9250209113454301,-38.04909765187949,False
2H,12,26,6,0.025,2,30,3,6010,2592,-1.6605509151802553,0.6220728762835824,2.2826237914638376,0.288841648808703,1296,45.83333333333333,1.0286046640842839,1.8071399244249189,0.5594859052649961,2.1522233731457856,623,46.869983948635635,1.237374304883182,180.71399244249187,False
2H,10,21,12,0.015,3,30,3,6010,2592,-1.6827015868300488,-0.2632041193320947,1.4194974674979541,-0.1906820185277563,860,52.2093023255814,0.9793841655546923,0.061653938908111744,1.1301311913267444,0.1255948837350853,387,45.47803617571059,1.0143336729031227,6.165393890811174,False
2H,8,30,9,0.025,2,30,3,6007,2592,-1.7029148651095796,0.3901397011164954,2.093054566226075,0.18232419945549944,1278,44.75743348982786,1.0179412673217976,1.9953999372034015,0.508968817617761,2.441141841183142,587,47.18909710391823,1.281767256623924,199.53999372034014,False
2H,8,21,6,0.025,3,30,3,6010,2592,-1.703517397791462,0.06486209941085691,1.7683794972023188,0.042045354826777195,1171,44.918872758326216,1.0034087133695457,0.018521099891077027,0.846549149707531,0.034979358646568745,515,40.58252427184466,1.0030796792507877,1.8521099891077029,False
2H,10,21,6,0.02,2,30,3,6010,2592,-1.7068804851847097,0.35002225834423367,2.0569027435289433,0.1709966275887263,1367,47.40307242136064,1.0159477623293363,0.44272125440327725,0.993567257000005,0.5875073727341914,636,44.81132075471698,1.059548553008558,44.27212544032773,False
2H,12,35,12,0.025,2,30,3,5999,2592,-1.7113858274569593,0.40959841141477227,2.1209842388717317,0.1998393719954894,1000,44.9,1.0215656078742539,0.31210724958315045,1.2012284255899404,0.40698562632398844,477,40.461215932914044,1.047098983453819,31.21072495831504,False
2H,12,35,9,0.015,2,30,3,6002,2592,-1.7316685056882493,-0.45087292545125823,1.280795580236991,-0.265071124604164,959,50.573514077163715,0.9699235445545069,0.12260900172155742,0.8940559256162977,0.21065568162921502,479,46.34655532359081,1.021672576446071,12.260900172155743,False
2H,8,26,9,0.025,2,30,3,6010,2592,-1.7684120976810944,0.5163788977212062,2.2847909954023007,0.23646604195999085,1298,45.300462249614796,1.023193741413004,1.3849645838061042,0.6384026127237742,1.6491442660361173,617,45.21880064829822,1.1807684303911452,138.49645838061042,False
2H,10,21,9,0.02,2,30,3,6010,2592,-1.7927901903797654,0.27884574030544174,2.0716359306852072,0.13900390181316757,1211,47.48142031379026,1.0139151482258428,0.30820496417602045,0.8776028113490342,0.4161139381732116,572,44.58041958041958,1.0439916395181363,30.820496417602044,False
2H,8,21,6,0.02,3,30,3,6010,2592,-1.8192933200147063,-0.20025423318886168,1.6190390868258446,-0.11460777923849605,1138,46.660808435852374,0.9885773063886417,-0.2304332906858872,0.9252905655935855,-0.40427346099893846,504,41.07142857142857,0.9586135839470581,-23.04332906858872,False
2H,14,35,12,0.02,3,30,3,5999,2592,-1.8208921239238747,-0.641622817725729,1.1792693061981456,-0.41149901868714056,707,46.53465346534654,0.9490947180157253,-0.5966810630234249,1.4295378149875204,-0.9869797119654532,351,41.5954415954416,0.882977862824411,-59.668106302342494,False
2H,8,35,9,0.015,2,30,3,6002,2592,-1.835893210469489,-0.23958762740796374,1.5963055830615251,-0.13776469717863948,1073,50.698974836905876,0.9848734470797387,1.2580780703728307,0.4396947541151044,1.957674055055949,515,50.679611650485434,1.2326123949849106,125.80780703728306,False
2H,14,30,9,0.02,2,30,3,6007,2592,-1.8378708182110919,0.04201160257965967,1.8798824207907516,0.028568946506036696,1012,46.93675889328063,1.002404601174737,-0.0667659217857181,1.4803348011592945,-0.08874882490801403,503,43.538767395626245,0.9900536722403941,-6.676592178571809,False
2H,10,35,6,0.02,2,30,3,6005,2592,-1.8404184663072591,0.25581460250634336,2.0962330688136026,0.1363077292636255,1218,46.05911330049261,1.0132103550277434,1.4672644322210908,0.5284042651563967,1.9697878889020648,591,47.377326565143825,1.2222117065353275,146.72644322210908,False
2H,12,30,6,0.015,2,30,3,6010,2592,-1.8521106923192037,-0.2818999194699245,1.5702107728492791,-0.15835503466817996,1124,50.26690391459074,0.9828383141673914,0.8793044063861999,0.7275560522001331,1.390483352668585,548,48.722627737226276,1.1506218678769211,87.93044063861998,False
2H,12,26,12,0.025,2,30,3,6008,2592,-1.8527711029092664,-0.1250994277328755,1.727671675176391,-0.04924455611233577,1073,45.386766076421246,0.99370249551726,0.6256261034446834,1.2464073610184927,0.8110414145530925,509,43.418467583497055,1.089882607338275,62.56261034446834,False
2H,14,21,12,0.015,2,30,3,6010,2592,-1.8569459670873623,-0.6207946781381907,1.2361512889491717,-0.36284552691900396,945,51.957671957671955,0.9590338360317441,0.6321710497540516,0.6241552647814991,1.0435435991691855,467,48.60813704496788,1.1173691538989396,63.217104975405164,False
2H,14,30,12,0.02,3,30,3,6004,2592,-1.86134250752231,-0.7117927965656236,1.1495497109566866,-0.45721944370357337,733,45.29331514324693,0.9441167654803745,-1.3808024649899018,2.041320122759783,-2.2636375110990374,364,39.285714285714285,0.7569539832835649,-138.08024649899016,False
2H,14,35,9,0.015,3,30,3,6002,2592,-1.863331504413329,-0.6181383238459784,1.2451931805673504,-0.4846975384558128,726,50.688705234159784,0.9448330997788401,-0.26209130836092304,1.273946647876857,-0.5321862626424434,351,42.16524216524217,0.9366954676113612,-26.2091308360923,False
2H,12,26,12,0.02,2,30,3,6008,2592,-1.9363739455024565,-0.44278692513395074,1.4935870203685058,-0.21821363663231697,1012,47.62845849802372,0.9749764407528515,0.11303287338785593,1.3567641793637462,0.1643804000801281,499,44.28857715430862,1.0170349792900382,11.303287338785594,False
2H,14,35,12,0.025,3,30,3,5999,2592,-1.9643983179134477,-0.5003000602747852,1.4640982576386625,-0.28645169666126685,734,44.550408719346045,0.9640305791207634,-0.9945651966770491,1.9959959107783705,-1.5216971482247859,358,39.385474860335194,0.8217745107436198,-99.45651966770492,False
2H,14,21,6,0.02,2,30,3,6010,2592,-1.9663565583591718,0.1520731313729084,2.1184296897320802,0.08019509811718649,1241,47.13940370668816,1.0075425463089625,0.632333084084421,0.7308619257122253,0.8397077972381158,606,45.21452145214521,1.0883976189972455,63.2333084084421,False
2H,12,21,12,0.015,2,30,3,6010,2592,-1.9668243554818243,-0.5742913196469636,1.3925330358348607,-0.3253767603227216,1013,51.924975320829226,0.9642728647586285,0.7430810907704289,0.6055940975937927,1.1807146512778062,469,47.97441364605544,1.141612446570526,74.3081090770429,False
2H,10,21,9,0.02,3,30,3,6010,2592,-1.976177342845992,-0.4312525545038261,1.5449247883421657,-0.2587648164861299,968,46.48760330578512,0.9719061299957824,0.14991763048326903,0.8415509733025446,0.2627556496432286,444,42.792792792792795,1.029364512745469,14.991763048326902,False
2H,12,21,9,0.02,3,30,3,6010,2592,-1.9774377856887633,-0.25353937094176215,1.7238984147470011,-0.15357275737577183,902,47.006651884700666,0.9824970703682055,0.289081224814945,0.9021919808483961,0.48340364885868625,406,45.073891625615765,1.0594918179047175,28.9081224814945,False
2H,8,21,6,0.025,2,30,3,6010,2592,-1.9984545968890342,0.24933321207046902,2.247787808959503,0.11360074174286879,1538,45.3185955786736,1.009674113834498,0.7610031103003166,0.9673089092330851,0.8930435075769431,697,42.75466284074606,1.0891955033735399,76.10031103003166,False
2H,14,35,12,0.015,3,30,3,5999,2592,-2.035386260158903,-0.7633461662528498,1.272040093906053,-0.6044172320197688,655,50.38167938931297,0.9272440098075176,0.07997636106065328,0.8274654157710905,0.16711396349374177,326,45.0920245398773,1.0206252306234438,7.997636106065329,False
2H,12,30,12,0.02,2,30,3,6004,2592,-2.0675117367649043,-0.5572420550641982,1.510269681700706,-0.27278618268714133,992,46.67338709677419,0.9684181188858385,0.4562388301034843,0.9992781499690906,0.6418415429213469,484,43.80165289256198,1.072149012728543,45.623883010348436,False
2H,10,21,6,0.025,2,30,3,6010,2592,-2.076934018414071,0.1604699588980475,2.237403977312119,0.07701422720875906,1424,45.2247191011236,1.0065978534832019,1.1540607524819462,0.7819677905306655,1.359223319988984,653,44.104134762634,1.145443600264786,115.40607524819461,False
2H,8,35,12,0.02,2,30,3,5999,2592,-2.104600609292022,-0.08118402998101375,2.0234165793110086,-0.03328621776935463,1091,47.47937671860678,0.9955971488512158,0.8477438756105767,0.8616058632842276,1.2015081788320536,500,45.4,1.1357747472124147,84.77438756105767,False
2H,10,35,12,0.025,3,30,3,5999,2592,-2.107268594591794,-0.16397492863045043,1.9432936659613436,-0.08751621131147046,821,44.0925700365408,0.9887865476718759,-0.4233950458209802,1.5096552055315697,-0.6814706434322988,386,40.15544041450777,0.9235903172980033,-42.339504582098016,False
2H,12,21,6,0.015,2,30,3,6010,2592,-2.1166337969943063,-0.2703745999030252,1.846259197091281,-0.14620106646301043,1244,49.839228295819936,0.9851228790645921,0.05479622106722672,1.1877249572894657,0.08725702472996169,572,45.97902097902098,1.008537830251985,5.4796221067226725,False
2H,12,30,6,0.02,2,30,3,6010,2592,-2.118858545679878,0.06991992028322784,2.188778465963106,0.04213412741115756,1219,45.85726004922067,1.0035753187403837,1.1925348083148128,0.5090905258710436,1.6129450433966095,579,47.32297063903281,1.178928491185053,119.25348083148128,False
2H,12,30,9,0.015,2,30,3,6007,2592,-2.1347301170672957,-0.6582824425472791,1.4764476745200168,-0.3819379472283435,1005,50.24875621890548,0.9580358803607287,0.9768939125174437,0.5889059474766295,1.6434641861241361,470,48.93617021276596,1.1914207236041612,97.68939125174438,False
2H,8,26,6,0.02,2,30,3,6010,2592,-2.147185781966147,0.11679398130258051,2.2639797632687273,0.06321851498638635,1415,46.71378091872791,1.0051907120747334,0.18108683807538908,1.2448940549819256,0.25606342779458013,655,42.595419847328245,1.024176482279839,18.10868380753891,False
2H,10,30,12,0.015,3,30,3,6004,2592,-2.1525940874936413,-0.7600356145704427,1.3925584729231988,-0.5697231576251471,767,51.23859191655802,0.9351442208488634,0.6395377013960751,0.838748455965519,1.2763956342305103,377,47.745358090185675,1.158575292556919,63.953770139607514,False
2H,14,26,12,0.025,2,30,3,6008,2592,-2.1660291255519653,-0.20214273260657137,1.963886392945394,-0.08394411605619256,1027,44.88802336903603,0.9897218165073027,0.9010198442235197,0.9826618873735706,1.210316619376632,491,42.76985743380855,1.1397454358396406,90.10198442235196,False
2H,14,26,12,0.02,2,30,3,6008,2592,-2.171013943488145,-0.6795297555434809,1.4914841879446636,-0.3426487153924176,967,46.32885211995863,0.9607698652754982,0.46882324253874685,1.0764811518519166,0.6929121868921982,475,43.57894736842105,1.077832460589836,46.882324253874685,False
2H,10,30,6,0.02,2,30,3,6010,2592,-2.218459054072147,-0.0980770776317513,2.1203819764403957,-0.04020403244708939,1275,45.96078431372549,0.9952579453678392,1.1928545042534096,0.8190774461910075,1.6241149494807514,619,46.68820678513732,1.1725908625630066,119.28545042534097,False
2H,14,35,9,0.02,3,30,3,6002,2592,-2.2321167101266184,-0.8824956698084134,1.3496210403182047,-0.5691468698594625,784,45.535714285714285,0.9346331647253302,-0.5572202161692439,1.4757076331211514,-0.9927254814618017,365,39.178082191780824,0.8871910491492165,-55.722021616924394,False
2H,14,26,12,0.015,2,30,3,6008,2592,-2.233727535083783,-0.7387379922307992,1.4949895428529838,-0.4434162683423949,890,50.674157303370784,0.9481851701194894,0.3712611863906204,0.9438349694730976,0.6299080387511808,451,46.56319290465632,1.0717483248839774,37.12611863906204,False
2H,12,35,12,0.025,3,30,3,5999,2592,-2.263761899455254,-0.6492402869317447,1.6145216125235091,-0.3629691642618753,787,43.07496823379924,0.9565988742558852,-0.6708868161388273,1.7770534012456711,-1.0670731659427546,371,38.544474393531,0.8775324395487137,-67.08868161388273,False
2H,10,35,9,0.015,2,30,3,6002,2592,-2.275694435822579,-0.6879090869923129,1.5877853488302662,-0.41019953408784326,1037,49.85535197685632,0.95628878555781,0.7669417835830792,0.501953031573633,1.2840244901830027,484,49.3801652892562,1.1429475803254738,76.69417835830791,False
2H,12,35,9,0.015,3,30,3,6002,2592,-2.291509204337429,-0.7755927547374813,1.5159164495999478,-0.5883416071185531,770,50.77922077922078,0.934471640587875,-0.4004835747330253,1.286820758074881,-0.8280191508955071,377,44.03183023872679,0.9107366773761055,-40.04835747330253,False
2H,8,21,9,0.015,2,30,3,6010,2592,-2.2917407265564176,-0.13216094179922946,2.159579784757188,-0.06694318638841519,1245,51.00401606425703,0.9927534886872859,0.5249339603916087,1.0837350081465127,0.8307152062459028,556,47.66187050359712,1.0865526743890703,52.49339603916087,False
2H,10,21,6,0.02,3,30,3,6010,2592,-2.307046407158399,-0.5813533628335427,1.7256930443248564,-0.3544343927927896,1058,46.31379962192816,0.9650613757992413,0.0621061364907473,0.8189342608861836,0.10888400120937818,471,42.88747346072187,1.011486546502325,6.21061364907473,False
2H,12,30,12,0.025,2,30,3,6004,2592,-2.3214248830191524,-0.32892239528391654,1.992502487735236,-0.14071741226374673,1049,45.09056244041945,0.9834753112975746,0.8270922660390352,1.00042945715532,1.0778166085259322,497,43.25955734406438,1.1237925370249224,82.70922660390352,False
2H,12,30,12,0.015,3,30,3,6004,2592,-2.3215823056725338,-0.7814438412942764,1.5401384643782572,-0.5788075411783684,731,50.88919288645691,0.9319678097138567,0.03315864051748576,0.9553300532759226,0.06935158326234243,370,45.40540540540541,1.0074678821541687,3.3158640517485765,False
2H,8,21,12,0.025,2,30,3,6010,2592,-2.3366651126336855,0.3178218779439703,2.654486990577656,0.1451040685170727,1255,45.57768924302788,1.0144801364624694,2.2079349372917023,0.49437314240611174,2.6418038089919116,573,47.81849912739965,1.3181265935025304,220.79349372917022,False
2H,10,21,6,0.015,2,30,3,6010,2592,-2.344503467230086,-0.170530585148972,2.1739728820811144,-0.0884798006853754,1285,50.505836575875485,0.99090133498981,0.09149868171731214,1.107653954449516,0.13911752179045778,599,45.90984974958264,1.0137853724178054,9.149868171731214,False
2H,8,26,12,0.015,3,30,3,6008,2592,-2.3451884879916447,-0.5968324430118628,1.748356044979782,-0.4296851427204913,875,50.74285714285715,0.9541828219641015,-0.08117085813471932,1.179025551380255,-0.15422215172972245,399,46.616541353383454,0.9818367575931192,-8.117085813471931,False
2H,10,21,12,0.02,3,30,3,6010,2592,-2.3660049461963677,-0.3808756236735644,1.9851293225228033,-0.23215220845617404,892,46.74887892376682,0.9740783309899052,0.07536416237519006,1.175218380093892,0.13670955295012294,399,43.10776942355889,1.0155089387162965,7.536416237519006,False
2H,10,26,9,0.015,2,30,3,6010,2592,-2.3704655987141243,-0.6756900298413165,1.694775568872808,-0.3787678839465201,1107,51.21951219512195,0.9606306858172518,1.1706451451165776,0.454000009641024,1.8121918739699614,502,50.99601593625498,1.2231138449305672,117.06451451165776,False
2H,12,30,12,0.025,3,30,3,6004,2592,-2.4001235519574973,-0.814582967127135,1.585540584830362,-0.4418201027497127,814,43.73464373464373,0.9468683092796655,0.2878360915118173,1.0827414398146686,0.46837390744955043,384,41.92708333333333,1.0541851634722157,28.783609151181736,False
2H,8,26,12,0.015,2,30,3,6008,2592,-2.406142516690096,-0.6831780692350731,1.7229644474550232,-0.38846217920919096,1089,51.05601469237833,0.959431831969686,0.5634345459420729,0.8120506050278522,0.9202035345020259,493,49.49290060851927,1.1060054632702294,56.34345459420729,False
2H,10,35,6,0.015,2,30,3,6005,2592,-2.43022305171515,-0.4221895102874805,2.0080335414276695,-0.24088799693474594,1138,50.43936731107206,0.9746216593868384,0.9479201804225887,0.5090058785524442,1.5264910677325203,549,49.18032786885246,1.167233858089775,94.79201804225886,False
2H,10,35,12,0.02,3,30,3,5999,2592,-2.438566760379628,-0.8658382331251596,1.5727285272544684,-0.5569906114323164,785,45.47770700636943,0.9350013862000256,-0.9220495707700502,1.7696325833336115,-1.567525997267491,381,39.89501312335958,0.8310261264079488,-92.20495707700502,False
2H,10,21,6,0.015,3,30,3,6010,2592,-2.440314659721928,-0.8020769451437081,1.6382377145782199,-0.5763036554284469,1012,50.494071146245055,0.9448768110876449,-0.02567734019867203,0.8241536775817917,-0.04284559144394005,462,44.8051948051948,0.994933107603029,-2.5677340198672027,False
2H,8,26,9,0.015,3,30,3,6010,2592,-2.44223635000734,-0.6904717359153255,1.7517646140920144,-0.5001269139893623,927,50.80906148867314,0.9483931925711944,0.13690335381344995,0.8302991976245271,0.2681691791524327,437,45.08009153318078,1.0290244122294707,13.690335381344994,False
2H,8,26,12,0.02,3,30,3,6008,2592,-2.4779131418207294,-0.7028884018723147,1.7750247399484147,-0.438043145506451,904,45.6858407079646,0.9522516393709338,-0.01710612011955163,1.3207269042213254,-0.02479990939578938,406,43.84236453201971,0.996567019799994,-1.7106120119551633,False
2H,10,35,6,0.025,2,30,3,6005,2592,-2.519867374803322,0.23671518326218574,2.7565825580655074,0.11480401893253243,1315,44.48669201520912,1.0107219781359114,1.746448270423789,0.4455865446763,2.1473910866776533,615,46.17886178861789,1.2416757150907376,174.6448270423789,False
2H,12,35,9,0.025,3,30,3,6002,2592,-2.5234035238244217,-0.5931226397993669,1.9302808840250547,-0.3249407002778755,860,43.83720930232558,0.962298450627301,-0.41942164656862585,1.673619567232578,-0.700726166645485,392,40.56122448979592,0.9218499909920184,-41.94216465686259,False
2H,14,26,9,0.02,2,30,3,6010,2592,-2.531485709566249,-0.5942749363660187,1.9372107732002302,-0.28751936005045825,1067,46.76663542642924,0.9680358333769402,0.3911492312720474,1.1599713077843754,0.564109815379758,498,45.18072289156627,1.0620230927953869,39.11492312720475,False
2H,12,26,6,0.02,3,30,3,6010,2592,-2.5466294884603586,-0.8653235667796435,1.6813059216807151,-0.5474672310888973,951,46.47739221871714,0.9428270933155747,0.3286730159771651,0.6041065470011268,0.5762788196617503,444,44.81981981981982,1.064893080641459,32.867301597716505,False
2H,14,26,12,0.025,3,30,3,6008,2592,-2.5499083276867767,-0.8665137791362394,1.6833945485505375,-0.47465554232551765,797,43.287327478042656,0.9426447112149514,0.1611349441534003,1.203123629529701,0.261276460312991,383,40.73107049608355,1.0303682141835264,16.11349441534003,False
2H,8,35,12,0.015,3,30,3,5999,2592,-2.5633005593851763,-0.8365458467590179,1.7267547126261582,-0.6276490010368202,799,51.18898623279099,0.9303453810887402,0.26995134514872915,1.0959836087331447,0.5590139277313336,374,46.25668449197861,1.0643304608051187,26.995134514872916,False
2H,12,21,9,0.02,2,30,3,6010,2592,-2.5765945615545562,-0.2907891610201841,2.285805400534372,-0.1297288756995688,1145,47.4235807860262,0.9851753595774285,1.1645889807967613,0.4716888461837264,1.5986732482729407,531,47.64595103578154,1.1891814500145779,116.45889807967615,False
2H,14,26,6,0.015,2,30,3,6010,2592,-2.580472116398625,-0.7479651664357698,1.832506949962855,-0.4299083861109679,1107,49.59349593495935,0.9548862912456874,1.010630092873689,0.6899735374065876,1.6042386013784864,531,49.90583804143126,1.1799806105959434,101.06300928736891,False
2H,8,30,6,0.02,2,30,3,6010,2592,-2.5814585950924336,-0.38801590503073385,2.1934426900617,-0.17640674082261215,1396,46.63323782234957,0.9826463151754637,0.37855482556373315,1.1463169179436692,0.5048674633693896,632,45.094936708860764,1.0504116509492627,37.85548255637332,False
2H,10,21,9,0.025,2,30,3,6010,2592,-2.613440466882058,-0.11396033741069914,2.499480129471359,-0.04031009968407018,1285,45.13618677042802,0.9949520816443913,1.3384578378694096,0.6398401775516809,1.5948294439405806,587,44.4633730834753,1.1800242167556372,133.84578378694096,False
2H,8,35,6,0.02,2,30,3,6005,2592,-2.63371211485846,-0.21112511593913952,2.4225869989193205,-0.09579872607196895,1354,46.011816838995564,0.9902136318594638,0.811207528478444,0.8776522410124128,1.0634936885774382,628,45.70063694267516,1.1109218570938455,81.12075284784441,False
2H,8,26,9,0.02,3,30,3,6010,2592,-2.638156025158067,-0.8826134324924533,1.7555425926656136,-0.5491478674699269,955,46.17801047120419,0.9418773208065772,-0.09095700947887962,0.8890243716775813,-0.15153709055934034,447,42.281879194630875,0.9827413979052132,-9.095700947887963,False
2H,10,30,12,0.02,2,30,3,6004,2592,-2.646408161941255,-0.7273792102749213,1.919028951666334,-0.3607942473147971,1020,46.568627450980394,0.9593679509979838,0.7595361083296666,1.1027457628816828,1.066527311117082,501,45.10978043912176,1.1200801813797816,75.95361083296666,False
2H,8,30,12,0.02,2,30,3,6004,2592,-2.661100709357883,-0.5080079397132613,2.1530927696446214,-0.2496186706162503,1111,46.53465346534654,0.9729062060953237,1.1686893011721622,0.7327308300960687,1.6057644699826323,516,45.93023255813954,1.18836253873199,116.86893011721622,False
2H,8,35,9,0.015,3,30,3,6002,2592,-2.664593315992096,-0.9026860990765271,1.761907216915569,-0.66759446908845,865,50.28901734104046,0.9298190203912837,0.8194588650824153,0.5997698553174946,1.656801641095474,392,48.724489795918366,1.2013051918245135,81.94588650824153,False
2H,8,35,6,0.025,2,30,3,6005,2592,-2.669674720259725,0.11706611976758724,2.786740840027312,0.06030292023658959,1434,44.35146443514644,1.0049375854722002,1.5420621582411875,0.7992227841301133,1.865536745074252,647,45.28593508500773,1.1998072433404778,154.20621582411877,False
2H,10,30,9,0.015,3,30,3,6007,2592,-2.675557402367774,-0.9725760706948676,1.7029813316729063,-0.7201076163470389,842,50.712589073634206,0.9230660995395142,0.9056777785337545,0.489456776845061,1.881834795844647,382,49.73821989528796,1.2338652238471624,90.56777785337545,False
2H,10,30,6,0.015,2,30,3,6010,2592,-2.7004938463354664,-0.6934593289814256,2.007034517354041,-0.38709812791012277,1193,50.29337803855826,0.9612938644921154,0.5039784989794862,1.0144787560880208,0.7858231287633484,580,47.758620689655174,1.0811886309187964,50.39784989794862,False
2H,14,30,9,0.015,3,30,3,6007,2592,-2.7073707965225235,-0.9706212242093898,1.7367495723131336,-0.7452721292778544,746,50.402144772117964,0.9167041546238219,-0.3094242646146631,1.1795503845166866,-0.6318782137961622,373,43.69973190348526,0.9307479312092394,-30.94242646146631,False
2H,10,21,12,0.015,2,30,3,6010,2592,-2.715270638634602,-0.8510830293606706,1.8641876092739313,-0.49707260376300794,1050,51.714285714285715,0.9487403578935901,0.3548760112306627,0.7802769251213338,0.5573540302993835,487,48.04928131416838,1.0636107495073566,35.48760112306627,False
2H,10,30,12,0.025,3,30,3,6004,2592,-2.736345387266013,-0.7876082129296265,1.9487371743363864,-0.43670765551461294,841,43.51961950059453,0.9487456762514384,0.7027319704316142,0.7990594286365023,1.1356173590102798,388,43.55670103092783,1.1406360255132704,70.27319704316142,False
2H,10,30,12,0.025,2,30,3,6004,2592,-2.7422333590463848,-0.557977805806022,2.1842555532403627,-0.24647791642037928,1087,44.710211591536336,0.9723311982351044,1.1456015790398668,1.0860817563802516,1.476515325910015,514,43.77431906614786,1.169528507076229,114.56015790398669,False
2H,14,30,9,0.025,3,30,3,6007,2592,-2.7472964295306137,-0.5838866906023941,2.1634097389282196,-0.3252193076575837,835,43.47305389221557,0.962081428955221,-0.14310731598652637,1.4341797168114478,-0.2347275848667484,387,40.56847545219638,0.9727447268874105,-14.310731598652637,False
